Registration Mark;ICAO 24-bit Address;Binary;Octal;Hexadecimal
HB-AOQ;4915580;10010110000000100000000;22600574;4B017C
HB-AOR;4915581;10010110000000100000000;22600575;4B017D
HB-AOS;4915582;10010110000000100000000;22600576;4B017E
HB-AOT;4915583;10010110000000100000000;22600577;4B017F
HB-AOU;4915584;10010110000000100000000;22600600;4B0180
HB-AOV;4915585;10010110000000100000000;22600601;4B0181
HB-AOW;4915586;10010110000000100000000;22600602;4B0182
HB-AOX;4915587;10010110000000100000000;22600603;4B0183
HB-AOY;4915588;10010110000000100000000;22600604;4B0184
HB-AOZ;4915589;10010110000000100000000;22600605;4B0185
HB-APA;4915590;10010110000000100000000;22600606;4B0186
HB-APB;4915591;10010110000000100000000;22600607;4B0187
HB-APC;4915592;10010110000000100000000;22600610;4B0188
HB-APD;4915593;10010110000000100000000;22600611;4B0189
HB-APE;4915594;10010110000000100000000;22600612;4B018A
HB-APF;4915595;10010110000000100000000;22600613;4B018B
HB-APG;4915596;10010110000000100000000;22600614;4B018C
HB-APH;4915597;10010110000000100000000;22600615;4B018D
HB-API;4915598;10010110000000100000000;22600616;4B018E
HB-APJ;4915599;10010110000000100000000;22600617;4B018F
HB-APK;4915600;10010110000000100000000;22600620;4B0190
HB-APL;4915601;10010110000000100000000;22600621;4B0191
HB-APM;4915602;10010110000000100000000;22600622;4B0192
HB-APN;4915603;10010110000000100000000;22600623;4B0193
HB-APO;4915604;10010110000000100000000;22600624;4B0194
HB-APP;4915605;10010110000000100000000;22600625;4B0195
HB-APQ;4915606;10010110000000100000000;22600626;4B0196
HB-APR;4915607;10010110000000100000000;22600627;4B0197
HB-APS;4915608;10010110000000100000000;22600630;4B0198
HB-APT;4915609;10010110000000100000000;22600631;4B0199
HB-APU;4915610;10010110000000100000000;22600632;4B019A
HB-APV;4915611;10010110000000100000000;22600633;4B019B
HB-APW;4915612;10010110000000100000000;22600634;4B019C
HB-APX;4915613;10010110000000100000000;22600635;4B019D
HB-APY;4915614;10010110000000100000000;22600636;4B019E
HB-APZ;4915615;10010110000000100000000;22600637;4B019F
HB-AQA;4915616;10010110000000100000000;22600640;4B01A0
HB-AQB;4915617;10010110000000100000000;22600641;4B01A1
HB-AQC;4915618;10010110000000100000000;22600642;4B01A2
HB-AQD;4915619;10010110000000100000000;22600643;4B01A3
HB-AQE;4915620;10010110000000100000000;22600644;4B01A4
HB-AQF;4915621;10010110000000100000000;22600645;4B01A5
HB-AQG;4915622;10010110000000100000000;22600646;4B01A6
HB-AQH;4915623;10010110000000100000000;22600647;4B01A7
HB-AQI;4915624;10010110000000100000000;22600650;4B01A8
HB-AQJ;4915625;10010110000000100000000;22600651;4B01A9
HB-AQK;4915626;10010110000000100000000;22600652;4B01AA
HB-AQL;4915627;10010110000000100000000;22600653;4B01AB
HB-AQM;4915628;10010110000000100000000;22600654;4B01AC
HB-AQN;4915629;10010110000000100000000;22600655;4B01AD
HB-AQO;4915630;10010110000000100000000;22600656;4B01AE
HB-AQP;4915631;10010110000000100000000;22600657;4B01AF
HB-AQQ;4915632;10010110000000100000000;22600660;4B01B0
HB-AQR;4915633;10010110000000100000000;22600661;4B01B1
HB-AQS;4915634;10010110000000100000000;22600662;4B01B2
HB-AQT;4915635;10010110000000100000000;22600663;4B01B3
HB-AQU;4915636;10010110000000100000000;22600664;4B01B4
HB-AQV;4915637;10010110000000100000000;22600665;4B01B5
HB-AQW;4915638;10010110000000100000000;22600666;4B01B6
HB-AQX;4915639;10010110000000100000000;22600667;4B01B7
HB-AQY;4915640;10010110000000100000000;22600670;4B01B8
HB-AQZ;4915641;10010110000000100000000;22600671;4B01B9
HB-ARA;4915642;10010110000000100000000;22600672;4B01BA
HB-ARB;4915643;10010110000000100000000;22600673;4B01BB
HB-ARC;4915644;10010110000000100000000;22600674;4B01BC
HB-ARD;4915645;10010110000000100000000;22600675;4B01BD
HB-ARE;4915646;10010110000000100000000;22600676;4B01BE
HB-ARF;4915647;10010110000000100000000;22600677;4B01BF
HB-ARG;4915648;10010110000000100000000;22600700;4B01C0
HB-ARH;4915649;10010110000000100000000;22600701;4B01C1
HB-ARI;4915650;10010110000000100000000;22600702;4B01C2
HB-ARJ;4915651;10010110000000100000000;22600703;4B01C3
HB-ARK;4915652;10010110000000100000000;22600704;4B01C4
HB-ARL;4915653;10010110000000100000000;22600705;4B01C5
HB-ARM;4915654;10010110000000100000000;22600706;4B01C6
HB-ARN;4915655;10010110000000100000000;22600707;4B01C7
HB-ARO;4915656;10010110000000100000000;22600710;4B01C8
HB-ARP;4915657;10010110000000100000000;22600711;4B01C9
HB-ARQ;4915658;10010110000000100000000;22600712;4B01CA
HB-ARR;4915659;10010110000000100000000;22600713;4B01CB
HB-ARS;4915660;10010110000000100000000;22600714;4B01CC
HB-ART;4915661;10010110000000100000000;22600715;4B01CD
HB-ARU;4915662;10010110000000100000000;22600716;4B01CE
HB-ARV;4915663;10010110000000100000000;22600717;4B01CF
HB-ARW;4915664;10010110000000100000000;22600720;4B01D0
HB-ARX;4915665;10010110000000100000000;22600721;4B01D1
HB-ARY;4915666;10010110000000100000000;22600722;4B01D2
HB-ARZ;4915667;10010110000000100000000;22600723;4B01D3
HB-ASA;4915668;10010110000000100000000;22600724;4B01D4
HB-ASB;4915669;10010110000000100000000;22600725;4B01D5
HB-ASC;4915670;10010110000000100000000;22600726;4B01D6
HB-ASD;4915671;10010110000000100000000;22600727;4B01D7
HB-ASE;4915672;10010110000000100000000;22600730;4B01D8
HB-ASF;4915673;10010110000000100000000;22600731;4B01D9
HB-ASG;4915674;10010110000000100000000;22600732;4B01DA
HB-ASH;4915675;10010110000000100000000;22600733;4B01DB
HB-ASI;4915676;10010110000000100000000;22600734;4B01DC
HB-ASJ;4915677;10010110000000100000000;22600735;4B01DD
HB-ASK;4915678;10010110000000100000000;22600736;4B01DE
HB-ASL;4915679;10010110000000100000000;22600737;4B01DF
HB-ASM;4915680;10010110000000100000000;22600740;4B01E0
HB-ASN;4915681;10010110000000100000000;22600741;4B01E1
HB-ASO;4915682;10010110000000100000000;22600742;4B01E2
HB-ASP;4915683;10010110000000100000000;22600743;4B01E3
HB-ASQ;4915684;10010110000000100000000;22600744;4B01E4
HB-ASR;4915685;10010110000000100000000;22600745;4B01E5
HB-ASS;4915686;10010110000000100000000;22600746;4B01E6
HB-AST;4915687;10010110000000100000000;22600747;4B01E7
HB-ASU;4915688;10010110000000100000000;22600750;4B01E8
HB-ASV;4915689;10010110000000100000000;22600751;4B01E9
HB-ASW;4915690;10010110000000100000000;22600752;4B01EA
HB-ASX;4915691;10010110000000100000000;22600753;4B01EB
HB-ASY;4915692;10010110000000100000000;22600754;4B01EC
HB-ASZ;4915693;10010110000000100000000;22600755;4B01ED
HB-ATA;4915694;10010110000000100000000;22600756;4B01EE
HB-ATB;4915695;10010110000000100000000;22600757;4B01EF
HB-ATC;4915696;10010110000000100000000;22600760;4B01F0
HB-ATD;4915697;10010110000000100000000;22600761;4B01F1
HB-ATE;4915698;10010110000000100000000;22600762;4B01F2
HB-ATF;4915699;10010110000000100000000;22600763;4B01F3
HB-ATG;4915700;10010110000000100000000;22600764;4B01F4
HB-ATH;4915701;10010110000000100000000;22600765;4B01F5
HB-ATI;4915702;10010110000000100000000;22600766;4B01F6
HB-ATJ;4915703;10010110000000100000000;22600767;4B01F7
HB-ATK;4915704;10010110000000100000000;22600770;4B01F8
HB-ATL;4915705;10010110000000100000000;22600771;4B01F9
HB-ATM;4915706;10010110000000100000000;22600772;4B01FA
HB-ATN;4915707;10010110000000100000000;22600773;4B01FB
HB-ATO;4915708;10010110000000100000000;22600774;4B01FC
HB-ATP;4915709;10010110000000100000000;22600775;4B01FD
HB-ATQ;4915710;10010110000000100000000;22600776;4B01FE
HB-ATR;4915711;10010110000000100000000;22600777;4B01FF
HB-ATS;4915712;10010110000001000000000;22601000;4B0200
HB-ATT;4915713;10010110000001000000000;22601001;4B0201
HB-ATU;4915714;10010110000001000000000;22601002;4B0202
HB-ATV;4915715;10010110000001000000000;22601003;4B0203
HB-ATW;4915716;10010110000001000000000;22601004;4B0204
HB-ATX;4915717;10010110000001000000000;22601005;4B0205
HB-ATY;4915718;10010110000001000000000;22601006;4B0206
HB-ATZ;4915719;10010110000001000000000;22601007;4B0207
HB-AUA;4915720;10010110000001000000000;22601010;4B0208
HB-AUB;4915721;10010110000001000000000;22601011;4B0209
HB-AUC;4915722;10010110000001000000000;22601012;4B020A
HB-AUD;4915723;10010110000001000000000;22601013;4B020B
HB-AUE;4915724;10010110000001000000000;22601014;4B020C
HB-AUF;4915725;10010110000001000000000;22601015;4B020D
HB-AUG;4915726;10010110000001000000000;22601016;4B020E
HB-AUH;4915727;10010110000001000000000;22601017;4B020F
HB-AUI;4915728;10010110000001000000000;22601020;4B0210
HB-AUJ;4915729;10010110000001000000000;22601021;4B0211
HB-AUK;4915730;10010110000001000000000;22601022;4B0212
HB-AUL;4915731;10010110000001000000000;22601023;4B0213
HB-AUM;4915732;10010110000001000000000;22601024;4B0214
HB-AUN;4915733;10010110000001000000000;22601025;4B0215
HB-AUO;4915734;10010110000001000000000;22601026;4B0216
HB-AUP;4915735;10010110000001000000000;22601027;4B0217
HB-AUQ;4915736;10010110000001000000000;22601030;4B0218
HB-AUR;4915737;10010110000001000000000;22601031;4B0219
HB-AUS;4915738;10010110000001000000000;22601032;4B021A
HB-AUT;4915739;10010110000001000000000;22601033;4B021B
HB-AUU;4915740;10010110000001000000000;22601034;4B021C
HB-AUV;4915741;10010110000001000000000;22601035;4B021D
HB-AUW;4915742;10010110000001000000000;22601036;4B021E
HB-AUX;4915743;10010110000001000000000;22601037;4B021F
HB-AUY;4915744;10010110000001000000000;22601040;4B0220
HB-AUZ;4915745;10010110000001000000000;22601041;4B0221
HB-AVA;4915746;10010110000001000000000;22601042;4B0222
HB-AVB;4915747;10010110000001000000000;22601043;4B0223
HB-AVC;4915748;10010110000001000000000;22601044;4B0224
HB-AVD;4915749;10010110000001000000000;22601045;4B0225
HB-AVE;4915750;10010110000001000000000;22601046;4B0226
HB-AVF;4915751;10010110000001000000000;22601047;4B0227
HB-AVG;4915752;10010110000001000000000;22601050;4B0228
HB-AVH;4915753;10010110000001000000000;22601051;4B0229
HB-AVI;4915754;10010110000001000000000;22601052;4B022A
HB-AVJ;4915755;10010110000001000000000;22601053;4B022B
HB-AVK;4915756;10010110000001000000000;22601054;4B022C
HB-AVL;4915757;10010110000001000000000;22601055;4B022D
HB-AVM;4915758;10010110000001000000000;22601056;4B022E
HB-AVN;4915759;10010110000001000000000;22601057;4B022F
HB-AVO;4915760;10010110000001000000000;22601060;4B0230
HB-AVP;4915761;10010110000001000000000;22601061;4B0231
HB-AVQ;4915762;10010110000001000000000;22601062;4B0232
HB-AVR;4915763;10010110000001000000000;22601063;4B0233
HB-AVS;4915764;10010110000001000000000;22601064;4B0234
HB-AVT;4915765;10010110000001000000000;22601065;4B0235
HB-AVU;4915766;10010110000001000000000;22601066;4B0236
HB-AVV;4915767;10010110000001000000000;22601067;4B0237
HB-AVW;4915768;10010110000001000000000;22601070;4B0238
HB-AVX;4915769;10010110000001000000000;22601071;4B0239
HB-AVY;4915770;10010110000001000000000;22601072;4B023A
HB-AVZ;4915771;10010110000001000000000;22601073;4B023B
HB-AWA;4915772;10010110000001000000000;22601074;4B023C
HB-AWB;4915773;10010110000001000000000;22601075;4B023D
HB-AWC;4915774;10010110000001000000000;22601076;4B023E
HB-AWD;4915775;10010110000001000000000;22601077;4B023F
HB-AWE;4915776;10010110000001000000000;22601100;4B0240
HB-AWF;4915777;10010110000001000000000;22601101;4B0241
HB-AWG;4915778;10010110000001000000000;22601102;4B0242
HB-AWH;4915779;10010110000001000000000;22601103;4B0243
HB-AWI;4915780;10010110000001000000000;22601104;4B0244
HB-AWJ;4915781;10010110000001000000000;22601105;4B0245
HB-AWK;4915782;10010110000001000000000;22601106;4B0246
HB-AWL;4915783;10010110000001000000000;22601107;4B0247
HB-AWM;4915784;10010110000001000000000;22601110;4B0248
HB-AWN;4915785;10010110000001000000000;22601111;4B0249
HB-AWO;4915786;10010110000001000000000;22601112;4B024A
HB-AWP;4915787;10010110000001000000000;22601113;4B024B
HB-AWQ;4915788;10010110000001000000000;22601114;4B024C
HB-AWR;4915789;10010110000001000000000;22601115;4B024D
HB-AWS;4915790;10010110000001000000000;22601116;4B024E
HB-AWT;4915791;10010110000001000000000;22601117;4B024F
HB-AWU;4915792;10010110000001000000000;22601120;4B0250
HB-AWV;4915793;10010110000001000000000;22601121;4B0251
HB-AWW;4915794;10010110000001000000000;22601122;4B0252
HB-AWX;4915795;10010110000001000000000;22601123;4B0253
HB-AWY;4915796;10010110000001000000000;22601124;4B0254
HB-AWZ;4915797;10010110000001000000000;22601125;4B0255
HB-AXA;4915798;10010110000001000000000;22601126;4B0256
HB-AXB;4915799;10010110000001000000000;22601127;4B0257
HB-AXC;4915800;10010110000001000000000;22601130;4B0258
HB-AXD;4915801;10010110000001000000000;22601131;4B0259
HB-AXE;4915802;10010110000001000000000;22601132;4B025A
HB-AXF;4915803;10010110000001000000000;22601133;4B025B
HB-AXG;4915804;10010110000001000000000;22601134;4B025C
HB-AXH;4915805;10010110000001000000000;22601135;4B025D
HB-AXI;4915806;10010110000001000000000;22601136;4B025E
HB-AXJ;4915807;10010110000001000000000;22601137;4B025F
HB-AXK;4915808;10010110000001000000000;22601140;4B0260
HB-AXL;4915809;10010110000001000000000;22601141;4B0261
HB-AXM;4915810;10010110000001000000000;22601142;4B0262
HB-AXN;4915811;10010110000001000000000;22601143;4B0263
HB-AXO;4915812;10010110000001000000000;22601144;4B0264
HB-AXP;4915813;10010110000001000000000;22601145;4B0265
HB-AXQ;4915814;10010110000001000000000;22601146;4B0266
HB-AXR;4915815;10010110000001000000000;22601147;4B0267
HB-AXS;4915816;10010110000001000000000;22601150;4B0268
HB-AXT;4915817;10010110000001000000000;22601151;4B0269
HB-AXU;4915818;10010110000001000000000;22601152;4B026A
HB-AXV;4915819;10010110000001000000000;22601153;4B026B
HB-AXW;4915820;10010110000001000000000;22601154;4B026C
HB-AXX;4915821;10010110000001000000000;22601155;4B026D
HB-AXY;4915822;10010110000001000000000;22601156;4B026E
HB-AXZ;4915823;10010110000001000000000;22601157;4B026F
HB-AYA;4915824;10010110000001000000000;22601160;4B0270
HB-AYB;4915825;10010110000001000000000;22601161;4B0271
HB-AYC;4915826;10010110000001000000000;22601162;4B0272
HB-AYD;4915827;10010110000001000000000;22601163;4B0273
HB-AYE;4915828;10010110000001000000000;22601164;4B0274
HB-AYF;4915829;10010110000001000000000;22601165;4B0275
HB-AYG;4915830;10010110000001000000000;22601166;4B0276
HB-AYH;4915831;10010110000001000000000;22601167;4B0277
HB-AYI;4915832;10010110000001000000000;22601170;4B0278
HB-AYJ;4915833;10010110000001000000000;22601171;4B0279
HB-AYK;4915834;10010110000001000000000;22601172;4B027A
HB-AYL;4915835;10010110000001000000000;22601173;4B027B
HB-AYM;4915836;10010110000001000000000;22601174;4B027C
HB-AYN;4915837;10010110000001000000000;22601175;4B027D
HB-AYO;4915838;10010110000001000000000;22601176;4B027E
HB-AYP;4915839;10010110000001000000000;22601177;4B027F
HB-AYQ;4915840;10010110000001000000000;22601200;4B0280
HB-AYR;4915841;10010110000001000000000;22601201;4B0281
HB-AYS;4915842;10010110000001000000000;22601202;4B0282
HB-AYT;4915843;10010110000001000000000;22601203;4B0283
HB-AYU;4915844;10010110000001000000000;22601204;4B0284
HB-AYV;4915845;10010110000001000000000;22601205;4B0285
HB-AYW;4915846;10010110000001000000000;22601206;4B0286
HB-AYX;4915847;10010110000001000000000;22601207;4B0287
HB-AYY;4915848;10010110000001000000000;22601210;4B0288
HB-AYZ;4915849;10010110000001000000000;22601211;4B0289
HB-AZA;4915850;10010110000001000000000;22601212;4B028A
HB-AZB;4915851;10010110000001000000000;22601213;4B028B
HB-AZC;4915852;10010110000001000000000;22601214;4B028C
HB-AZD;4915853;10010110000001000000000;22601215;4B028D
HB-AZE;4915854;10010110000001000000000;22601216;4B028E
HB-AZF;4915855;10010110000001000000000;22601217;4B028F
HB-AZG;4915856;10010110000001000000000;22601220;4B0290
HB-AZH;4915857;10010110000001000000000;22601221;4B0291
HB-AZI;4915858;10010110000001000000000;22601222;4B0292
HB-AZJ;4915859;10010110000001000000000;22601223;4B0293
HB-AZK;4915860;10010110000001000000000;22601224;4B0294
HB-AZL;4915861;10010110000001000000000;22601225;4B0295
HB-AZM;4915862;10010110000001000000000;22601226;4B0296
HB-AZN;4915863;10010110000001000000000;22601227;4B0297
HB-AZO;4915864;10010110000001000000000;22601230;4B0298
HB-AZP;4915865;10010110000001000000000;22601231;4B0299
HB-AZQ;4915866;10010110000001000000000;22601232;4B029A
HB-AZR;4915867;10010110000001000000000;22601233;4B029B
HB-AZS;4915868;10010110000001000000000;22601234;4B029C
HB-AZT;4915869;10010110000001000000000;22601235;4B029D
HB-AZU;4915870;10010110000001000000000;22601236;4B029E
HB-AZV;4915871;10010110000001000000000;22601237;4B029F
HB-AZW;4915872;10010110000001000000000;22601240;4B02A0
HB-AZX;4915873;10010110000001000000000;22601241;4B02A1
HB-AZY;4915874;10010110000001000000000;22601242;4B02A2
HB-AZZ;4915875;10010110000001000000000;22601243;4B02A3
HB-BAA;4915876;10010110000001000000000;22601244;4B02A4
HB-BAB;4915877;10010110000001000000000;22601245;4B02A5
HB-BAC;4915878;10010110000001000000000;22601246;4B02A6
HB-BAD;4915879;10010110000001000000000;22601247;4B02A7
HB-BAE;4915880;10010110000001000000000;22601250;4B02A8
HB-BAF;4915881;10010110000001000000000;22601251;4B02A9
HB-BAG;4915882;10010110000001000000000;22601252;4B02AA
HB-BAH;4915883;10010110000001000000000;22601253;4B02AB
HB-BAI;4915884;10010110000001000000000;22601254;4B02AC
HB-BAJ;4915885;10010110000001000000000;22601255;4B02AD
HB-BAK;4915886;10010110000001000000000;22601256;4B02AE
HB-BAL;4915887;10010110000001000000000;22601257;4B02AF
HB-BAM;4915888;10010110000001000000000;22601260;4B02B0
HB-BAN;4915889;10010110000001000000000;22601261;4B02B1
HB-BAO;4915890;10010110000001000000000;22601262;4B02B2
HB-BAP;4915891;10010110000001000000000;22601263;4B02B3
HB-BAQ;4915892;10010110000001000000000;22601264;4B02B4
HB-BAR;4915893;10010110000001000000000;22601265;4B02B5
HB-BAS;4915894;10010110000001000000000;22601266;4B02B6
HB-BAT;4915895;10010110000001000000000;22601267;4B02B7
HB-BAU;4915896;10010110000001000000000;22601270;4B02B8
HB-BAV;4915897;10010110000001000000000;22601271;4B02B9
HB-BAW;4915898;10010110000001000000000;22601272;4B02BA
HB-BAX;4915899;10010110000001000000000;22601273;4B02BB
HB-BAY;4915900;10010110000001000000000;22601274;4B02BC
HB-BAZ;4915901;10010110000001000000000;22601275;4B02BD
HB-BBA;4915902;10010110000001000000000;22601276;4B02BE
HB-BBB;4915903;10010110000001000000000;22601277;4B02BF
HB-BBC;4915904;10010110000001000000000;22601300;4B02C0
HB-BBD;4915905;10010110000001000000000;22601301;4B02C1
HB-BBE;4915906;10010110000001000000000;22601302;4B02C2
HB-BBF;4915907;10010110000001000000000;22601303;4B02C3
HB-BBG;4915908;10010110000001000000000;22601304;4B02C4
